site_id,value
SITE_1626,3.38229593953
SITE_1625,3.33962357426
SITE_21432,5.79057604171
SITE_1999,3.70283712133
SITE_1998,4.75611286268
SITE_5188,4.31225324623
SITE_1628,2.97277310434
SITE_21439,4.3558441422
SITE_21438,4.83096721772
SITE_3012,4.85139290629
SITE_21704,4.36643921537
SITE_1787,5.10419081047
SITE_5058,4.32926336098
SITE_21250,3.72301729272
SITE_2860,3.95559213598
SITE_2862,4.47365206134
SITE_21253,3.71303055546
SITE_5572,4.37672746623
SITE_2869,5.65407409461
SITE_21700,3.39295369335
SITE_5054,4.45265161716
SITE_17829,5.63253071159
SITE_17825,4.53439511575
SITE_17824,4.53538624322
SITE_12946,6.20566588445
SITE_12945,4.36436481268
SITE_1199,6.05808295439
SITE_5459,5.11944857204
SITE_7078,4.6890402185
SITE_1190,3.88616091918
SITE_5452,4.44350299935
SITE_3347,5.79617365454
SITE_3344,4.44651283798
SITE_21311,5.22843677428
SITE_1759,3.06140435027
SITE_1756,4.6667209029
SITE_1755,4.64553953641
SITE_1754,4.62941587873
SITE_1753,4.56166825337
SITE_1752,4.59409677792
SITE_1751,3.88419617783
SITE_1750,4.66741858064
SITE_1177,5.70676185802
SITE_6974,3.7144096083
SITE_6972,3.03024652241
SITE_6973,3.6894029724
SITE_1171,6.16826707409
SITE_1815,4.25904167598
SITE_4253,4.13713953995
SITE_4257,4.27850448836
SITE_5533,4.04249620771
SITE_5531,4.44901566746
SITE_7208,4.49875879693
SITE_5536,5.37640374223
SITE_5535,4.33823520863
SITE_5539,4.31355535766
SITE_1610,4.62380827887
SITE_1285,5.60917234556
SITE_1284,5.63407303208
SITE_1287,5.58203623684
SITE_1286,5.54101864423
SITE_11168,5.5666266434
SITE_11169,3.30633193865
SITE_1283,4.15931461317
SITE_1282,5.59884268608
SITE_11164,4.4108292407
SITE_11165,4.40291893969
SITE_11167,4.40412017348
SITE_1289,4.4239678491
SITE_1288,3.23150948342
SITE_11163,4.46087221738
SITE_1579,4.31491706678
SITE_1578,4.28230495017
SITE_1573,4.00638882509
SITE_1571,4.18251998118
SITE_1570,4.28360966373
SITE_1577,4.17621292754
SITE_7185,4.34492041555
SITE_1575,5.54310556911
SITE_1227,4.28046176907
SITE_1349,4.70622637521
SITE_8387,4.45855782418
SITE_5103,4.26579376475
SITE_1819,5.46168502743
SITE_12833,4.390628091
SITE_6477,4.42500622817
SITE_8548,4.48875024917
SITE_8018,4.55586882179
SITE_8014,4.23818539732
SITE_8010,4.23369971796
SITE_6573,4.79896562076
SITE_4388,4.24587668143
SITE_7452,4.27214127764
SITE_2330,5.56669725642
SITE_5629,4.47888585713
SITE_2036,4.6427433561
SITE_5626,5.24080240979
SITE_5625,4.49622450101
SITE_5624,4.54000462302
SITE_5623,4.38766550988
SITE_4385,4.66172436978
SITE_1370,4.11213366595
SITE_1372,5.36721655784
SITE_1375,5.34319021288
SITE_1377,4.70934292968
SITE_1341,5.67551074774
SITE_1379,3.36245974664
SITE_2033,4.79309006256
SITE_4849,4.09393313452
SITE_6796,4.30693982171
SITE_1343,5.61966249613
SITE_3831,3.48247839962
SITE_3832,3.91459605767
SITE_6797,4.64964108514
SITE_2030,4.47867183949
SITE_3839,5.48528794831
SITE_5994,4.40944725045
SITE_10886,4.41864541398
SITE_4032,5.57788192372
SITE_10880,4.03881016003
SITE_4036,5.35462378556
SITE_4736,2.91741726268
SITE_1347,4.4135085399
SITE_5999,3.21641721792
SITE_4599,3.79495411582
SITE_10961,3.26667519964
SITE_5662,2.95797522491
SITE_11377,3.76472358608
SITE_7523,4.40669449198
SITE_1611,4.50312081948
SITE_5660,5.35573839586
SITE_6532,4.2174159308
SITE_19142,4.09347484265
SITE_4738,4.16689949447
SITE_5666,5.29204999851
SITE_16660,4.44327706819
SITE_19368,4.26404867462
SITE_6141,4.33361222278
SITE_6147,4.62728724048
SITE_6149,3.23371062645
SITE_2293,5.78441447303
SITE_2334,4.57855765125
SITE_2309,4.29987117304
SITE_2308,3.27709192241
SITE_10973,2.92219207525
SITE_4729,5.87373296587
SITE_10975,4.36525770674
SITE_10977,4.51049593749
SITE_10978,6.05004561588
SITE_10979,4.35689255248
SITE_2302,5.26994988729
SITE_2305,4.85837680616
SITE_2306,5.55314731779
SITE_5847,3.72604321222
SITE_5846,3.71938220478
SITE_5849,3.70910998879
SITE_21112,3.76760646081
SITE_21113,3.21745212464
SITE_21110,3.22139697238
SITE_21111,4.60253282131
SITE_21116,5.33407001631
SITE_21117,4.37104980452
SITE_21114,3.11521989131
SITE_3749,5.51648279421
SITE_21118,4.20740929925
SITE_21119,4.29900816106
SITE_3741,4.36815508439
SITE_4621,4.33164216244
SITE_4622,4.48593386417
SITE_4623,4.23235716977
SITE_9423,4.41442117525
SITE_4626,4.51436273496
SITE_4627,4.35570971164
SITE_1106,4.16930559884
SITE_16711,4.38527613683
SITE_10807,4.4455788219
SITE_2271,5.67813864871
SITE_2273,4.01853230067
SITE_2272,4.63208001131
SITE_12006,4.4169676184
SITE_12007,4.39695504636
SITE_19564,4.44891832248
SITE_1666,4.47985375104
SITE_19910,4.4371833788
SITE_2459,4.35174787153
SITE_2458,4.06491515018
SITE_3772,5.20313490693
SITE_21198,5.40760933046
SITE_2457,4.02158322458
SITE_2456,3.36249148964
SITE_9244,4.33599920836
SITE_9246,4.28962239983
SITE_7852,4.44798222389
SITE_7856,4.36182131794
SITE_21609,5.27940856534
SITE_21606,4.42981180564
SITE_21604,5.01241856129
SITE_21605,4.98289478251
SITE_21602,4.31972868283
SITE_2051,3.6683216379
SITE_2050,4.42797228902
SITE_2052,3.69225180108
SITE_6350,4.71405848304
SITE_2057,3.47337097648
SITE_21199,5.31305186605
SITE_2059,3.36847489752
SITE_3691,3.04114990799
SITE_16800,5.21426418386
SITE_3693,4.43996877232
SITE_4531,3.1793159902
SITE_16804,4.33989586454
SITE_21282,5.0034135484
SITE_21283,4.40588918533
SITE_7982,4.49172829197
SITE_21933,5.73307098696
SITE_21934,4.95214447855
SITE_21287,4.28560784397
SITE_21936,3.71673972802
SITE_21285,4.07897023951
SITE_21938,4.92642793646
SITE_7989,5.34292054009
SITE_21288,4.42911962193
SITE_21289,3.39448169584
SITE_21662,4.86797902955
SITE_6364,3.7130459398
SITE_1609,4.69977069635
SITE_1608,5.17425844594
SITE_20087,5.52076263476
SITE_21664,5.15409787927
SITE_20084,4.42672373799
SITE_20083,5.07018607593
SITE_20082,4.21277969598
SITE_11975,4.34927092629
SITE_21665,4.35502365122
SITE_3526,5.25179069382
SITE_21417,4.83204604646
SITE_21843,3.70473070302
SITE_3529,4.35009259983
SITE_7218,5.31900551561
SITE_2001,5.5397099946
SITE_7210,4.40151777545
SITE_7211,4.4006872658
SITE_7212,4.44038202541
SITE_21731,4.57815082265
SITE_7214,4.49565933101
SITE_7217,4.34658606322
SITE_10714,4.35861296499
SITE_12227,4.5774983383
SITE_6215,4.76765186949
SITE_10710,5.79000287691
SITE_2699,4.88805816891
SITE_10713,6.00112431118
SITE_2697,4.25176413133
SITE_2696,4.8783514063
SITE_2695,4.85816793983
SITE_2694,4.84049308419
SITE_1975,4.38571847448
SITE_2691,5.06896374082
SITE_2690,4.77320746373
SITE_2405,5.71422458129
SITE_1974,5.1456582061
SITE_21068,4.35425504905
SITE_1973,4.61052904991
SITE_21069,4.36711780336
SITE_6815,4.3402006944
SITE_15873,6.27697112918
SITE_21557,2.62475460152
SITE_6008,5.54880466101
SITE_1970,4.30630424203
SITE_21064,3.25123273854
SITE_21426,4.44840824979
SITE_21427,4.36818443749
SITE_21424,3.08006688259
SITE_21425,4.44277179891
SITE_5199,5.60564975881
SITE_5198,5.60764806981
SITE_1618,4.11526548965
SITE_21421,4.36995692358
SITE_1616,4.51288256326
SITE_1617,4.52998723623
SITE_1614,4.57973008702
SITE_1615,4.5030699269
SITE_1612,4.52396815767
SITE_1613,4.53657864276
SITE_21428,3.31226467086
SITE_4553,4.39388765163
SITE_21060,4.31882924962
SITE_1363,4.70842405479
SITE_21192,3.13239414595
SITE_2873,5.93116317298
SITE_21992,4.4133675115
SITE_2871,5.39878568482
SITE_2870,5.95272417226
SITE_2877,5.9210501869
SITE_21993,4.38791559417
SITE_2878,6.01422175084
SITE_3357,4.50015909802
SITE_3356,3.89145505029
SITE_3350,3.00252822609
SITE_17830,4.35905022233
SITE_21996,3.11647871831
SITE_21193,5.63709955868
SITE_17837,4.34219456677
SITE_8850,4.85814307053
SITE_20061,4.34483311509
SITE_20063,4.41590292473
SITE_7068,4.48920081015
SITE_7065,2.90884900685
SITE_21995,4.19061953057
SITE_20069,4.81189792413
SITE_1768,3.79570658249
SITE_1769,3.75563213549
SITE_7882,4.72346685731
SITE_1763,3.80251352064
SITE_1766,3.60459001285
SITE_1767,3.68741101649
SITE_1764,3.61868542107
SITE_1765,3.61614261701
SITE_1143,4.07016213665
SITE_1141,3.90804260426
SITE_15903,3.90269114562
SITE_6967,4.32944203351
SITE_1145,4.46581847104
SITE_6968,4.39194774934
SITE_1149,5.41283894013
SITE_7885,4.36262803518
SITE_5899,4.17189520459
SITE_5507,4.35242196504
SITE_5504,2.81313010502
SITE_5505,3.78718852845
SITE_5502,4.04355845816
SITE_5503,5.59230728139
SITE_5500,4.3139676088
SITE_5501,3.16766429325
SITE_1544,4.03937431931
