site_id,value
SITE_1626,3.38229593953
SITE_1625,3.33962357426
SITE_21432,5.79057604171
SITE_1999,3.70283712133
SITE_1998,4.75611286268
SITE_5188,4.31225324623
SITE_1628,2.97277310434
SITE_21439,4.3558441422
SITE_21438,4.83096721772
SITE_3012,4.85139290629
SITE_21704,4.36643921537
SITE_1787,5.10419081047
SITE_5058,4.32926336098
SITE_21250,3.72301729272
SITE_2860,3.95559213598
SITE_2862,4.47365206134
SITE_21253,3.71303055546
SITE_5572,4.37672746623
SITE_2869,5.65407409461
SITE_21700,3.39295369335
SITE_5054,4.45265161716
SITE_17829,5.63253071159
SITE_17825,4.53439511575
SITE_17824,4.53538624322
SITE_12946,6.20566588445
SITE_12945,4.36436481268
SITE_1199,6.05808295439
SITE_5459,5.11944857204
SITE_7078,4.6890402185
SITE_1190,3.88616091918
SITE_5452,4.44350299935
SITE_3347,5.79617365454
SITE_3344,4.44651283798
SITE_21311,5.22843677428
SITE_1759,3.06140435027
SITE_1756,4.6667209029
SITE_1755,4.64553953641
SITE_1754,4.62941587873
SITE_1753,4.56166825337
SITE_1752,4.59409677792
SITE_1751,3.88419617783
SITE_1750,4.66741858064
SITE_1177,5.70676185802
SITE_6974,3.7144096083
SITE_6972,3.03024652241
SITE_6973,3.6894029724
SITE_1171,6.16826707409
SITE_1815,4.25904167598
SITE_4253,4.13713953995
SITE_4257,4.27850448836
SITE_5533,4.04249620771
SITE_5531,4.44901566746
SITE_7208,4.49875879693
SITE_5536,5.37640374223
SITE_5535,4.33823520863
SITE_5539,4.31355535766
SITE_1610,4.62380827887
SITE_1285,5.60917234556
SITE_1284,5.63407303208
SITE_1287,5.58203623684
SITE_1286,5.54101864423
SITE_11168,5.5666266434
SITE_11169,3.30633193865
SITE_1283,4.15931461317
SITE_1282,5.59884268608
SITE_11164,4.4108292407
SITE_11165,4.40291893969
SITE_11167,4.40412017348
SITE_1289,4.4239678491
SITE_1288,3.23150948342
SITE_11163,4.46087221738
SITE_1579,4.31491706678
SITE_1578,4.28230495017
SITE_1573,4.00638882509
SITE_1571,4.18251998118
SITE_1570,4.28360966373
SITE_1577,4.17621292754
SITE_7185,4.34492041555
SITE_1575,5.54310556911
SITE_1227,4.28046176907
SITE_1349,4.70622637521
SITE_8387,4.45855782418
SITE_5103,4.26579376475
SITE_1819,5.46168502743
SITE_12833,4.390628091
SITE_6477,4.42500622817
SITE_8548,4.48875024917
SITE_8018,4.55586882179
SITE_8014,4.23818539732
SITE_8010,4.23369971796
SITE_6573,4.79896562076
SITE_4388,4.24587668143
SITE_7452,4.27214127764
SITE_2330,5.56669725642
SITE_5629,4.47888585713
SITE_2036,4.6427433561
SITE_5626,5.24080240979
SITE_5625,4.49622450101
SITE_5624,4.54000462302
SITE_5623,4.38766550988
SITE_4385,4.66172436978
SITE_1370,4.11213366595
SITE_1372,5.36721655784
SITE_1375,5.34319021288
SITE_1377,4.70934292968
SITE_1341,5.67551074774
SITE_1379,3.36245974664
SITE_2033,4.79309006256
SITE_4849,4.09393313452
SITE_6796,4.30693982171
SITE_1343,5.61966249613
SITE_3831,3.48247839962
SITE_3832,3.91459605767
SITE_6797,4.64964108514
SITE_2030,4.47867183949
SITE_3839,5.48528794831
SITE_5994,4.40944725045
SITE_10886,4.41864541398
SITE_4032,5.57788192372
SITE_10880,4.03881016003
SITE_4036,5.35462378556
SITE_4736,2.91741726268
SITE_1347,4.4135085399
SITE_5999,3.21641721792
SITE_4599,3.79495411582
SITE_10961,3.26667519964
SITE_5662,2.95797522491
SITE_11377,3.76472358608
SITE_7523,4.40669449198
SITE_1611,4.50312081948
SITE_5660,5.35573839586
SITE_6532,4.2174159308
SITE_19142,4.09347484265
SITE_4738,4.16689949447
SITE_5666,5.29204999851
SITE_16660,4.44327706819
SITE_19368,4.26404867462
SITE_6141,4.33361222278
SITE_6147,4.62728724048
SITE_6149,3.23371062645
SITE_2293,5.78441447303
SITE_2334,4.57855765125
SITE_2309,4.29987117304
SITE_2308,3.27709192241
SITE_10973,2.92219207525
SITE_4729,5.87373296587
SITE_10975,4.36525770674
SITE_10977,4.51049593749
SITE_10978,6.05004561588
SITE_10979,4.35689255248
SITE_2302,5.26994988729
SITE_2305,4.85837680616
SITE_2306,5.55314731779
SITE_5847,3.72604321222
SITE_5846,3.71938220478
SITE_5849,3.70910998879
SITE_21112,3.76760646081
SITE_21113,3.21745212464
SITE_21110,3.22139697238
SITE_21111,4.60253282131
SITE_21116,5.33407001631
SITE_21117,4.37104980452
SITE_21114,3.11521989131
SITE_3749,5.51648279421
SITE_21118,4.20740929925
SITE_21119,4.29900816106
SITE_3741,4.36815508439
SITE_4621,4.33164216244
SITE_4622,4.48593386417
SITE_4623,4.23235716977
SITE_9423,4.41442117525
SITE_4626,4.51436273496
SITE_4627,4.35570971164
SITE_1106,4.16930559884
SITE_16711,4.38527613683
SITE_10807,4.4455788219
SITE_2271,5.67813864871
SITE_2273,4.01853230067
SITE_2272,4.63208001131
SITE_12006,4.4169676184
SITE_12007,4.39695504636
SITE_19564,4.44891832248
SITE_1666,4.47985375104
SITE_19910,4.4371833788
SITE_2459,4.35174787153
SITE_2458,4.06491515018
SITE_3772,5.20313490693
SITE_21198,5.40760933046
SITE_2457,4.02158322458
SITE_2456,3.36249148964
SITE_9244,4.33599920836
SITE_9246,4.28962239983
SITE_7852,4.44798222389
SITE_7856,4.36182131794
SITE_21609,5.27940856534
SITE_21606,4.42981180564
SITE_21604,5.01241856129
SITE_21605,4.98289478251
SITE_21602,4.31972868283
SITE_2051,3.6683216379
SITE_2050,4.42797228902
SITE_2052,3.69225180108
SITE_6350,4.71405848304
SITE_2057,3.47337097648
SITE_21199,5.31305186605
SITE_2059,3.36847489752
SITE_3691,3.04114990799
SITE_16800,5.21426418386
SITE_3693,4.43996877232
SITE_4531,3.1793159902
SITE_16804,4.33989586454
SITE_21282,5.0034135484
SITE_21283,4.40588918533
SITE_7982,4.49172829197
SITE_21933,5.73307098696
SITE_21934,4.95214447855
SITE_21287,4.28560784397
SITE_21936,3.71673972802
SITE_21285,4.07897023951
SITE_21938,4.92642793646
SITE_7989,5.34292054009
SITE_21288,4.42911962193
SITE_21289,3.39448169584
SITE_21662,4.86797902955
SITE_6364,3.7130459398
SITE_1609,4.69977069635
SITE_1608,5.17425844594
SITE_20087,5.52076263476
SITE_21664,5.15409787927
SITE_20084,4.42672373799
SITE_20083,5.07018607593
SITE_20082,4.21277969598
SITE_11975,4.34927092629
SITE_21665,4.35502365122
SITE_3526,5.25179069382
SITE_21417,4.83204604646
SITE_21843,3.70473070302
SITE_3529,4.35009259983
SITE_7218,5.31900551561
SITE_2001,5.5397099946
SITE_7210,4.40151777545
SITE_7211,4.4006872658
SITE_7212,4.44038202541
SITE_21731,4.57815082265
SITE_7214,4.49565933101
SITE_7217,4.34658606322
SITE_10714,4.35861296499
SITE_12227,4.5774983383
SITE_6215,4.76765186949
SITE_10710,5.79000287691
SITE_2699,4.88805816891
SITE_10713,6.00112431118
SITE_2697,4.25176413133
SITE_2696,4.8783514063
SITE_2695,4.85816793983
SITE_2694,4.84049308419
SITE_1975,4.38571847448
SITE_2691,5.06896374082
SITE_2690,4.77320746373
SITE_2405,5.71422458129
SITE_1974,5.1456582061
SITE_21068,4.35425504905
SITE_1973,4.61052904991
SITE_21069,4.36711780336
SITE_6815,4.3402006944
SITE_15873,6.27697112918
SITE_21557,2.62475460152
SITE_6008,5.54880466101
SITE_1970,4.30630424203
SITE_21064,3.25123273854
SITE_21426,4.44840824979
SITE_21427,4.36818443749
SITE_21424,3.08006688259
SITE_21425,4.44277179891
SITE_5199,5.60564975881
SITE_5198,5.60764806981
SITE_1618,4.11526548965
SITE_21421,4.36995692358
SITE_1616,4.51288256326
SITE_1617,4.52998723623
SITE_1614,4.57973008702
SITE_1615,4.5030699269
SITE_1612,4.52396815767
SITE_1613,4.53657864276
SITE_21428,3.31226467086
SITE_4553,4.39388765163
SITE_21060,4.31882924962
SITE_1363,4.70842405479
SITE_21192,3.13239414595
SITE_2873,5.93116317298
SITE_21992,4.4133675115
SITE_2871,5.39878568482
SITE_2870,5.95272417226
SITE_2877,5.9210501869
SITE_21993,4.38791559417
SITE_2878,6.01422175084
SITE_3357,4.50015909802
SITE_3356,3.89145505029
SITE_3350,3.00252822609
SITE_17830,4.35905022233
SITE_21996,3.11647871831
SITE_21193,5.63709955868
SITE_17837,4.34219456677
SITE_8850,4.85814307053
SITE_20061,4.34483311509
SITE_20063,4.41590292473
SITE_7068,4.48920081015
SITE_7065,2.90884900685
SITE_21995,4.19061953057
SITE_20069,4.81189792413
SITE_1768,3.79570658249
SITE_1769,3.75563213549
SITE_7882,4.72346685731
SITE_1763,3.80251352064
SITE_1766,3.60459001285
SITE_1767,3.68741101649
SITE_1764,3.61868542107
SITE_1765,3.61614261701
SITE_1143,4.07016213665
SITE_1141,3.90804260426
SITE_15903,3.90269114562
SITE_6967,4.32944203351
SITE_1145,4.46581847104
SITE_6968,4.39194774934
SITE_1149,5.41283894013
SITE_7885,4.36262803518
SITE_5899,4.17189520459
SITE_5507,4.35242196504
SITE_5504,2.81313010502
SITE_5505,3.78718852845
SITE_5502,4.04355845816
SITE_5503,5.59230728139
SITE_5500,4.3139676088
SITE_5501,3.16766429325
SITE_1544,4.03937431931
SITE_11197,4.43304647466
SITE_1540,4.81659126684
SITE_19191,5.40489531616
SITE_19575,3.52568959888
SITE_7199,4.27710588247
SITE_7198,4.30660516031
SITE_21196,5.6265470377
SITE_11198,4.36625252287
SITE_7192,4.44229338827
SITE_7191,4.3525900905
SITE_7190,4.33808164646
SITE_7194,4.46777530939
SITE_21209,4.67358774424
SITE_1859,4.016732972
SITE_7881,4.41781198477
SITE_21531,5.58419319902
SITE_8023,4.0702827173
SITE_8021,4.23603428746
SITE_15292,5.53362577586
SITE_7883,4.51130163848
SITE_8025,4.15488394517
SITE_7113,4.37201934843
SITE_5618,3.89606818707
SITE_7442,4.9120434046
SITE_6569,4.58389428261
SITE_6568,4.1248549159
SITE_5690,4.1725397252
SITE_6565,4.36754490698
SITE_6564,4.04732804824
SITE_6566,4.83803827803
SITE_5616,4.22072967988
SITE_5617,4.32525195997
SITE_5615,4.03416001658
SITE_1389,3.4510405832
SITE_1385,4.42286231381
SITE_1386,4.46770553277
SITE_1387,4.59113563094
SITE_1380,5.05261790789
SITE_1381,2.8703005519
SITE_1382,4.32624764179
SITE_3580,4.56070990243
SITE_3825,2.62634717172
SITE_3824,2.98346514482
SITE_3823,4.69335488442
SITE_3820,4.47552841094
SITE_20277,4.34717299828
SITE_2440,3.4698521558
SITE_3829,4.34960288317
SITE_21195,5.44819132426
SITE_10331,4.27636849084
SITE_10337,4.36870852676
SITE_4282,4.33100016071
SITE_4286,4.33218484855
SITE_3587,4.21544854027
SITE_19179,4.27509906071
SITE_2254,5.61593705552
SITE_19177,4.34255580178
SITE_16129,4.24426848563
SITE_19356,4.65629432168
SITE_16659,4.38620196128
SITE_19354,4.3341301873
SITE_16656,4.3746615757
SITE_16655,4.35540230772
SITE_5276,5.36920889866
SITE_4015,5.45017829598
SITE_5271,5.60638506921
SITE_4750,4.38462115849
SITE_4751,4.52927932789
SITE_6776,4.67822125042
SITE_4755,4.51669079469
SITE_4756,2.95147640703
SITE_9965,4.3401934491
SITE_9967,3.72558609832
SITE_5876,5.11823268588
SITE_5874,2.71922395757
SITE_5875,4.38588087408
SITE_21203,2.57884750551
SITE_5879,4.77249920953
SITE_3758,4.24235183329
SITE_21129,3.39221666349
SITE_21128,3.78681720782
SITE_3751,5.37858281374
SITE_21126,5.39251326874
SITE_21125,4.5181794283
SITE_21124,5.75021832835
SITE_21121,5.50105805181
SITE_21120,4.35154091833
SITE_2190,4.38813881214
SITE_21202,3.02141234095
SITE_2192,5.3102974296
SITE_2193,5.95766042152
SITE_2194,5.05584832718
SITE_2195,5.41206764626
SITE_2196,5.36657499283
SITE_9482,3.73912932754
SITE_2198,5.75561746048
SITE_2199,4.53083413153
SITE_19913,4.44461944645
SITE_19912,4.53700012991
SITE_16234,3.19645949413
SITE_16237,4.43759652395
SITE_2200,5.38756371957
SITE_2201,5.50283225246
SITE_12039,3.70341611101
SITE_12038,4.27558035324
SITE_2204,4.16574544517
SITE_2205,5.79002020367
SITE_2207,5.57426766132
SITE_2208,4.26328899265
SITE_2209,4.37975757236
SITE_21207,4.37740978997
SITE_19599,5.26732412616
SITE_7906,5.06735801399
SITE_6680,4.3417650059
SITE_6681,2.80857682841
SITE_6682,3.92681651243
SITE_19596,4.16229582227
SITE_2429,3.50284279288
SITE_21389,3.77036624061
SITE_4812,3.73413172495
SITE_21383,3.85757549617
SITE_21382,4.3529507219
SITE_2422,5.23118111313
SITE_9501,3.69233156708
SITE_21387,4.60796744133
SITE_21386,4.35527379436
SITE_21385,4.02002260713
SITE_3909,4.37193849522
SITE_19825,4.12220955452
SITE_21638,4.35288862487
SITE_7849,4.35121670007
SITE_19823,4.31419075986
SITE_21632,4.37902888592
SITE_21631,4.33424094198
SITE_21637,4.32065556339
SITE_7840,4.35518812141
SITE_4839,5.68428258637
SITE_4838,4.32673808689
SITE_3689,4.23575031194
SITE_3688,4.37258752292
SITE_6352,4.44109693153
SITE_6353,4.43303627839
SITE_3583,4.94175655585
SITE_12100,4.28060123316
SITE_1670,3.24883936884
SITE_3687,4.37864924836
SITE_4522,5.14040182114
SITE_4837,4.34397238187
SITE_4520,5.68352600755
SITE_6194,3.19621842074
SITE_6195,4.34315663686
SITE_6197,3.79630845469
SITE_2519,5.56894674913
SITE_6192,4.37968820785
SITE_6193,4.35515325648
SITE_2514,5.63430136731
SITE_2515,4.71721117107
SITE_2516,4.55642582688
SITE_2517,3.92620061887
SITE_2510,5.54476520172
SITE_2511,4.43487450384
SITE_9431,4.37543878559
SITE_9342,4.31043326948
SITE_21191,4.07872492257
SITE_2731,4.47608692426
SITE_6945,3.6952435798
SITE_5299,2.77203538622
SITE_5296,4.56176711606
SITE_5297,2.72141411753
SITE_6984,4.50222503871
SITE_2739,4.44179764039
SITE_5290,3.22556300314
SITE_21197,4.8738579951
SITE_21255,4.29428120923
SITE_21254,3.0977436697
SITE_21257,4.34863340617
SITE_21256,4.33731716648
SITE_21251,3.53788603712
SITE_21702,3.5790127098
SITE_21701,3.44192331167
SITE_21252,3.74360682508
SITE_3539,3.73817713286
SITE_5055,4.70423890942
SITE_5057,4.33722751355
SITE_21259,4.59257977996
SITE_21258,4.32675159382
SITE_5052,4.20111625109
SITE_5053,4.45451278632
SITE_21927,5.54732934107
SITE_1817,4.45314859482
SITE_1812,4.56489033894
SITE_6379,4.36582128606
SITE_7203,4.50730087478
SITE_7201,4.5021834871
SITE_7200,4.36185744292
SITE_1818,5.58650892857
SITE_21925,4.67923394887
SITE_7205,4.49081523667
SITE_7204,4.48535646467
SITE_6222,4.36489030035
SITE_21924,3.70564758691
SITE_12217,3.2122714243
SITE_6225,4.25858042536
SITE_21923,2.95140233349
SITE_12219,3.54174265128
SITE_6996,4.35756257058
SITE_21922,3.7717609597
SITE_21921,2.99880947145
SITE_21920,3.73254666338
SITE_1099,2.72388620325
SITE_9418,4.38649840811
SITE_5558,5.01828452942
SITE_6371,3.70234663894
SITE_11249,3.32728775093
SITE_3774,3.00594806368
SITE_21413,4.28128993257
SITE_21412,5.29142332946
SITE_21410,4.66441895685
SITE_7333,5.16303717336
SITE_21416,5.41137140298
SITE_1979,5.45714075567
SITE_1978,6.32918064819
SITE_1601,3.90989022405
SITE_1600,4.99924668434
SITE_1603,4.43272611326
SITE_21418,5.26926992967
SITE_1605,4.1529398543
SITE_1972,4.87669572771
SITE_1606,5.35121418899
SITE_11964,4.4209826
SITE_11965,2.61278308776
SITE_11966,2.63173595156
SITE_2163,4.29238365724
SITE_11962,4.36812643898
SITE_5121,5.33394980022
SITE_21928,3.2657271135
SITE_8855,3.68163695173
SITE_2848,5.58164856756
SITE_2846,5.26385764466
SITE_2847,5.42224674402
SITE_2845,3.61806123788
SITE_2842,4.44034464899
SITE_5477,4.8824368438
SITE_20272,5.55313566934
SITE_3327,4.1518780124
SITE_5478,3.18021348065
SITE_5479,2.90353014452
SITE_20076,3.65563685356
SITE_1774,3.52955916618
SITE_1777,4.45261468906
SITE_1776,4.46504719227
SITE_1771,3.73325892296
SITE_1770,3.64807215406
SITE_5272,5.6130528659
SITE_1772,4.13225628015
SITE_1779,4.4336441443
SITE_1778,4.43704303329
SITE_7054,4.90332877302
SITE_20079,4.89450648178
SITE_15113,3.02081414906
SITE_3975,4.25170214614
SITE_1100,5.53020128638
SITE_1157,5.57773927848
SITE_21755,5.27901594348
SITE_6990,5.0316635573
SITE_6991,5.46560040189
SITE_6992,5.36099340282
SITE_1152,4.14155200469
SITE_5519,4.45988040519
SITE_5518,5.68234473001
SITE_5511,5.49616133269
SITE_21839,4.4289959241
SITE_15117,5.47569293915
SITE_5515,4.36311400098
SITE_5517,5.5863829733
SITE_3039,3.93960239143
SITE_1551,4.32013548191
SITE_1553,4.42358901962
SITE_1552,4.27230434145
SITE_21918,3.74118927335
SITE_1554,4.24367030763
SITE_1557,3.52873805678
SITE_1556,3.64338855709
SITE_1559,3.73504215284
SITE_1558,3.6317350508
SITE_3036,4.86539273462
SITE_3031,5.73626076471
SITE_5806,3.27778774295
SITE_2990,3.94671518445
SITE_21335,5.85585692485
SITE_3035,4.86505273605
SITE_21332,5.30349369091
SITE_1081,4.43339077467
SITE_21333,5.52535744635
SITE_1976,5.12414808128
SITE_21330,5.10972918703
SITE_21447,4.60287201202
SITE_5605,4.31942334006
SITE_5137,4.51131038639
SITE_12588,4.31007081356
SITE_5600,4.47667316949
SITE_1907,5.00826453422
SITE_12582,4.50978038513
SITE_12581,3.15754984126
SITE_2160,4.61606353218
SITE_3296,4.34638339535
SITE_6518,4.21750978033
SITE_10025,3.75622321481
SITE_6510,5.75361677447
SITE_6511,5.72518702383
SITE_6516,4.26057514385
SITE_1421,5.30041467087
SITE_1399,3.81620577624
SITE_1398,3.78976901426
SITE_1397,3.62291002378
SITE_1396,3.73049140943
SITE_1395,3.56633412692
SITE_1394,3.78604090425
SITE_1393,3.7311483811
SITE_1392,3.72346833947
SITE_1390,3.66955235436
SITE_3810,3.57019191001
SITE_3814,3.80350596863
SITE_2692,4.94888112312
SITE_21013,4.34057601655
SITE_3818,4.27284738002
SITE_1410,4.08957730553
SITE_21011,4.6814669341
SITE_6424,4.36845326422
SITE_6425,4.34460646229
SITE_6426,4.3555389352
SITE_6427,4.36027275334
SITE_6421,5.70305343513
SITE_6422,4.658052142
SITE_4297,3.55655564799
SITE_4291,4.4205523418
SITE_4290,5.39937485247
SITE_7265,3.08784803306
SITE_7545,5.68887632353
SITE_7266,3.17447785389
SITE_19348,4.25007080898
SITE_17495,4.35030563994
SITE_22037,4.00072902579
SITE_19344,3.78592255364
SITE_7261,3.08007805641
SITE_19346,4.79365912255
SITE_19615,4.44823578177
SITE_19613,4.68017691267
SITE_1941,5.29310199461
SITE_6168,4.21653352519
SITE_2973,4.39143866854
SITE_6161,4.47925432063
SITE_6160,5.74826724725
SITE_6163,4.90231358095
SITE_6162,4.93741484208
SITE_6167,4.17638457467
SITE_4749,4.47435459225
SITE_4748,4.50466609655
SITE_21957,4.1433285504
SITE_6769,4.30954065501
SITE_6768,4.37249717237
SITE_6767,4.52472436644
SITE_4742,5.46698907187
SITE_4747,4.25394282519
SITE_4746,2.94256013096
SITE_6761,4.35273456213
SITE_4744,5.63154432271
SITE_19761,5.68119276616
SITE_5868,3.06865890145
SITE_19764,3.7289596667
SITE_5864,2.63310417774
SITE_5867,3.32674307991
SITE_5866,3.26181529415
SITE_5862,4.93771730792
SITE_21138,5.47757127563
SITE_21139,4.84708319547
SITE_16736,4.08229245969
SITE_21889,3.29722626982
SITE_21130,2.92698950186
SITE_21131,3.21522798773
SITE_21132,4.42977511656
SITE_21134,5.53149327193
SITE_21135,5.6382966786
SITE_21136,5.3252825312
SITE_21137,5.63329355582
SITE_2183,5.45837191192
SITE_2181,4.35237721156
SITE_12020,4.30647185318
SITE_12021,6.16538486414
SITE_2185,4.59511698475
SITE_2184,4.4508322856
SITE_4606,3.70143733375
SITE_4607,4.32468599848
SITE_2189,5.70685198142
SITE_2188,5.5045974139
SITE_2335,4.14425897842
SITE_2213,5.93773430613
SITE_6907,3.75264126025
SITE_2211,4.27287198529
SITE_2210,4.72679847635
SITE_2217,2.8843412316
SITE_2216,5.54221131294
SITE_2215,5.36551983312
SITE_5604,4.56040174075
SITE_2219,5.24293127363
SITE_2338,5.66646342315
SITE_6699,4.40428089954
SITE_5606,4.46961936115
SITE_5431,4.10025837114
SITE_21881,3.35193665867
SITE_6692,4.53834069566
SITE_21882,3.28779386987
SITE_21624,3.02145677132
SITE_21626,4.63923411153
SITE_21627,5.65863391075
SITE_21620,4.70196696925
SITE_6794,4.34888580923
SITE_2433,4.36565803259
SITE_21884,3.2366093484
SITE_2431,4.68621684537
SITE_2430,5.18900747879
SITE_2437,4.69985811891
SITE_2436,4.11448988811
SITE_2435,4.13449116656
SITE_2434,3.69250087517
SITE_21886,5.80349389935
SITE_19830,4.41261921212
SITE_7830,5.73157681428
SITE_7832,4.43655868206
SITE_7998,4.14434674164
SITE_5123,4.78278279365
SITE_7837,4.36863764852
SITE_12110,2.7641431598
SITE_6340,3.49609396898
SITE_6795,4.35474264208
SITE_12118,3.58907977954
SITE_12119,4.36343355391
SITE_4510,4.48125861306
SITE_9429,4.40844469515
SITE_6186,4.35615797362
SITE_6185,4.3568820503
SITE_6184,4.94950169296
SITE_21494,4.33932561997
SITE_6182,3.27249018481
SITE_2509,5.14249479548
SITE_2508,5.57445370453
SITE_2507,2.75802314331
SITE_2506,5.62690177909
SITE_2505,5.57457662951
SITE_2504,2.73301550357
SITE_9425,4.33641906708
SITE_1428,4.37498100051
SITE_6189,4.34922565216
SITE_2500,3.7377758407
SITE_2727,3.7306923457
SITE_2726,3.71384967718
SITE_2725,5.95244020422
SITE_2723,4.92297646618
SITE_2722,4.44389183504
SITE_9359,4.39738241581
SITE_5285,4.36277663673
SITE_2728,3.7686944655
SITE_21710,4.47093093513
SITE_21247,3.62781446943
SITE_21244,4.31688729431
SITE_21713,4.13300987736
SITE_21714,4.01928546057
SITE_21715,3.9535415571
SITE_21716,4.5603350426
SITE_21717,4.38641691493
SITE_21718,3.75920335031
SITE_21719,4.1015699431
SITE_5045,5.7654652831
SITE_10372,4.13727315134
SITE_7949,4.37871826685
SITE_21248,3.71563367376
SITE_21249,3.68848547604
SITE_1807,4.42303426213
SITE_1806,4.42629046292
SITE_3780,2.99495878673
SITE_1804,4.21996871934
SITE_3787,4.76139903408
SITE_1801,5.62003982594
SITE_3785,4.67573522693
SITE_8990,4.36246323616
SITE_1809,3.61007073555
SITE_21390,3.72020695125
SITE_21391,4.32805157812
SITE_21392,2.9387107396
SITE_4991,4.3867034519
SITE_6235,4.41380083784
SITE_12205,4.22506472299
SITE_12206,4.5639028873
SITE_5938,5.96524782802
SITE_12200,3.30392341983
SITE_6230,4.31961242366
SITE_21908,5.48403850701
SITE_5561,4.60572741203
SITE_21646,3.34232656594
