distributor_id,geo_level2_id,product_type_id,target_sellout_units,target_sellout_value
DIST0,LVL2_Termonde,handset,6662,51936952
DIST0,LVL2_Bruges,handset,5197,540488
DIST0,LVL2_Charleroi,handset,3871,10989769
DIST0,LVL2_Mons,handset,2603,10807656
DIST0,LVL2_Turnhout,handset,997,9430623
DIST0,LVL2_Virton,handset,1714,15321446
DIST0,LVL2_Arlon,handset,3144,8476224
DIST0,LVL2_Alost,handset,1431,45792
DIST0,LVL2_Namur,handset,8095,40199770
DIST0,LVL2_Maaseik,handset,9040,3679280
DIST0,LVL2_Neufchteau,handset,6229,15204989
DIST0,LVL2_Eeklo,handset,7949,33028095
DIST0,LVL2_Nivelles,handset,5847,13822308
DIST0,LVL2_Soignies,handset,3179,16673855
DIST0,LVL2_Ypres,handset,503,4590881
DIST0,LVL2_Anvers,handset,2577,24749508
DIST0,LVL2_Philippeville,handset,7757,61140674
DIST0,LVL2_Courtrai,handset,6773,59649811
DIST0,LVL2_Furnes,handset,5132,42082400
DIST0,LVL2_Verviers,handset,4335,2752725
DIST0,LVL2_Dixmude,handset,526,3280662
DIST0,LVL2_Hal-Vilvorde,handset,9556,30321188
DIST0,LVL2_Thuin,handset,7264,15000160
DIST0,LVL2_Waremme,handset,969,6016521
DIST0,LVL2_Mouscron,handset,1449,596988
DIST0,LVL2_Tournai,handset,9093,66569853
DIST0,LVL2_Hasselt,handset,1126,1606802
DIST0,LVL2_Louvain,handset,551,1263443
DIST0,LVL2_Bruxelles-Capitale,handset,4510,39570740
DIST0,LVL2_Huy,handset,9962,62023412
DIST0,LVL2_Roulers,handset,6963,44507496
DIST0,LVL2_Audenarde,handset,2118,15046272
DIST0,LVL2_Bastogne,handset,2014,3907160
DIST0,LVL2_Ostende,handset,8166,17589564
DIST0,LVL2_Dinant,handset,7624,69195424
DIST0,LVL2_Lige,handset,201,1362981
DIST0,LVL2_Malines,handset,8938,65926688
DIST0,LVL2_Saint-Nicolas,handset,6536,59719432
DIST0,LVL2_Tielt,handset,3703,20351688
DIST0,LVL2_Ath,handset,3602,1109416
DIST0,LVL2_Tongres,mfs,9385,22702315
DIST0,LVL2_Gand,mfs,8878,50249480
DIST0,LVL2_Marche-en-Famenne,mfs,8908,74212548
DIST0,LVL2_Termonde,mfs,7085,17882540
DIST0,LVL2_Bruges,mfs,1228,10698336
DIST0,LVL2_Charleroi,mfs,9869,37867353
DIST0,LVL2_Mons,mfs,7760,46303920
DIST0,LVL2_Turnhout,mfs,5265,10066680
DIST0,LVL2_Virton,mfs,1780,13068760
DIST0,LVL2_Arlon,mfs,4104,11602008
DIST0,LVL2_Alost,mfs,4825,12651150
DIST0,LVL2_Namur,mfs,6871,24247759
DIST0,LVL2_Maaseik,mfs,20,176160
DIST0,LVL2_Neufchteau,mfs,4530,9132480
DIST0,LVL2_Eeklo,mfs,9366,46492824
DIST0,LVL2_Nivelles,mfs,2051,9863259
DIST0,LVL2_Soignies,mfs,6373,24701748
DIST0,LVL2_Ypres,mfs,5303,39083110
DIST0,LVL2_Anvers,mfs,3677,17759910
DIST0,LVL2_Philippeville,mfs,2752,809088
DIST0,LVL2_Courtrai,mfs,2432,13176576
DIST0,LVL2_Furnes,mfs,6641,21636378
DIST0,LVL2_Verviers,mfs,9309,91898448
DIST0,LVL2_Dixmude,mfs,3623,14575329
DIST0,LVL2_Hal-Vilvorde,mfs,1589,1531796
DIST0,LVL2_Thuin,mfs,9127,21202021
DIST0,LVL2_Waremme,mfs,7918,62631380
DIST0,LVL2_Mouscron,mfs,3889,34631545
DIST0,LVL2_Tournai,mfs,5940,18176400
DIST0,LVL2_Hasselt,mfs,6340,49876780
DIST0,LVL2_Louvain,mfs,918,8554842
DIST0,LVL2_Bruxelles-Capitale,mfs,7629,55249218
DIST0,LVL2_Huy,mfs,9751,69914670
DIST0,LVL2_Roulers,mfs,9785,21752055
DIST0,LVL2_Audenarde,mfs,2386,16990706
DIST0,LVL2_Bastogne,mfs,7050,37033650
DIST0,LVL2_Ostende,mfs,8453,6939913
DIST0,LVL2_Dinant,mfs,5094,32728950
DIST0,LVL2_Lige,mfs,5284,34335432
DIST0,LVL2_Malines,mfs,348,604128
DIST0,LVL2_Saint-Nicolas,mfs,2146,2304804
DIST0,LVL2_Tielt,mfs,3509,29984405
DIST0,LVL2_Ath,mfs,1780,1765760
DIST0,LVL2_Tongres,sim,2281,17438245
DIST0,LVL2_Gand,sim,6439,55723106
DIST0,LVL2_Marche-en-Famenne,sim,6217,28772276
DIST0,LVL2_Termonde,sim,7633,9587048
DIST0,LVL2_Bruges,sim,426,3257196
DIST0,LVL2_Charleroi,sim,7207,6515128
DIST0,LVL2_Mons,sim,689,4776837
DIST0,LVL2_Turnhout,sim,9843,4301391
DIST0,LVL2_Virton,sim,8322,42533742
DIST0,LVL2_Arlon,sim,1201,1913193
DIST0,LVL2_Alost,sim,1830,14564970
DIST0,LVL2_Namur,sim,6513,9300564
DIST0,LVL2_Maaseik,sim,4965,15982335
DIST0,LVL2_Neufchteau,sim,6954,53079882
DIST0,LVL2_Eeklo,sim,8753,15554081
DIST0,LVL2_Nivelles,sim,1191,11241849
DIST0,LVL2_Soignies,sim,7897,76656179
DIST0,LVL2_Ypres,sim,4561,15708084
DIST0,LVL2_Anvers,sim,303,630240
DIST0,LVL2_Philippeville,sim,9651,14601963
DIST0,LVL2_Courtrai,sim,4309,19157814
DIST0,LVL2_Furnes,sim,1903,15821542
DIST0,LVL2_Verviers,sim,7581,42772002
DIST0,LVL2_Dixmude,sim,1815,13719585
DIST0,LVL2_Hal-Vilvorde,sim,7640,9038120
DIST0,LVL2_Thuin,sim,2266,13886048
DIST0,LVL2_Waremme,sim,1569,7885794
DIST0,LVL2_Mouscron,sim,3784,32792144
DIST0,LVL2_Tournai,sim,1198,4781218
DIST0,LVL2_Hasselt,sim,5582,18342452
DIST0,LVL2_Louvain,sim,7033,70217472
DIST0,LVL2_Bruxelles-Capitale,sim,5826,13021110
DIST0,LVL2_Huy,sim,2108,15169168
DIST0,LVL2_Roulers,sim,8664,76918992
DIST0,LVL2_Audenarde,sim,423,379431
DIST0,LVL2_Bastogne,sim,2152,13802928
DIST0,LVL2_Ostende,sim,7712,34040768
DIST0,LVL2_Dinant,sim,9102,19350852
DIST0,LVL2_Lige,sim,8608,73236864
DIST0,LVL2_Malines,sim,6318,20533500
DIST0,LVL2_Saint-Nicolas,sim,5040,38026800
DIST0,LVL2_Tielt,sim,3996,391608
DIST0,LVL2_Ath,sim,678,3436104
DIST1,LVL2_Hal-Vilvorde,mfs,6798,11026356
DIST1,LVL2_Louvain,mfs,5628,15612072
DIST1,LVL2_Roulers,mfs,3026,1171062
DIST1,LVL2_Dixmude,mfs,8845,50734920
DIST1,LVL2_Ostende,mfs,1025,2995050
DIST1,LVL2_Bruges,mfs,4179,22604211
DIST1,LVL2_Tielt,mfs,4866,19099050
DIST1,LVL2_Ypres,mfs,8377,83267380
DIST1,LVL2_Courtrai,mfs,2655,1141650
DIST1,LVL2_Furnes,mfs,3594,17783112
DIST1,LVL2_Tongres,mfs,8658,43038918
DIST1,LVL2_Hasselt,mfs,670,2854200
DIST1,LVL2_Maaseik,mfs,6443,818261
DIST1,LVL2_Nivelles,mfs,29,209641
DIST1,LVL2_Bastogne,mfs,6606,39299094
DIST1,LVL2_Virton,mfs,4355,40466660
DIST1,LVL2_Marche-en-Famenne,mfs,5747,25631620
DIST1,LVL2_Neufchteau,mfs,8040,37168920
DIST1,LVL2_Arlon,mfs,2047,13280936
DIST1,LVL2_Charleroi,mfs,2072,4993520
DIST1,LVL2_Thuin,mfs,8717,75558956
DIST1,LVL2_Soignies,mfs,1290,10330320
DIST1,LVL2_Mouscron,mfs,3099,176643
DIST1,LVL2_Mons,mfs,8134,28786226
DIST1,LVL2_Tournai,mfs,3500,14819000
DIST1,LVL2_Ath,mfs,1568,1085056
DIST1,LVL2_Hal-Vilvorde,sim,9681,95919348
DIST1,LVL2_Louvain,sim,6720,537600
DIST1,LVL2_Roulers,sim,1960,360640
DIST1,LVL2_Dixmude,sim,8066,508158
DIST1,LVL2_Ostende,sim,4089,1594710
DIST1,LVL2_Bruges,sim,3598,2770460
DIST1,LVL2_Tielt,sim,7821,51626421
DIST1,LVL2_Ypres,sim,1184,11243264
DIST1,LVL2_Courtrai,sim,991,5107614
DIST1,LVL2_Furnes,sim,3326,6276162
DIST1,LVL2_Tongres,sim,9062,63017148
DIST1,LVL2_Hasselt,sim,2486,20773016
DIST1,LVL2_Maaseik,sim,7065,16963065
DIST1,LVL2_Nivelles,sim,2621,14824376
DIST1,LVL2_Bastogne,sim,5379,35474505
DIST1,LVL2_Virton,sim,4587,14435289
DIST1,LVL2_Marche-en-Famenne,sim,990,3904560
DIST1,LVL2_Neufchteau,sim,4277,18840185
DIST1,LVL2_Arlon,sim,8889,66774168
DIST1,LVL2_Charleroi,sim,7365,71315295
DIST1,LVL2_Thuin,sim,242,1390532
DIST1,LVL2_Soignies,sim,7876,62527564
DIST1,LVL2_Mouscron,sim,600,5645400
DIST1,LVL2_Mons,sim,4240,40627680
DIST1,LVL2_Tournai,sim,5034,4580940
DIST1,LVL2_Ath,sim,5928,23504520
DIST2,LVL2_Hal-Vilvorde,physical_recharge,2161,13916840
DIST2,LVL2_Louvain,physical_recharge,3606,2008542
DIST2,LVL2_Roulers,physical_recharge,2237,13661359
DIST2,LVL2_Dixmude,physical_recharge,4385,6353865
DIST2,LVL2_Ostende,physical_recharge,687,1095078
DIST2,LVL2_Bruges,physical_recharge,4734,17099208
DIST2,LVL2_Tielt,physical_recharge,3960,27474480
DIST2,LVL2_Ypres,physical_recharge,9368,27270248
DIST2,LVL2_Courtrai,physical_recharge,3625,15710750
DIST2,LVL2_Furnes,physical_recharge,9426,55010136
DIST2,LVL2_Tongres,physical_recharge,2265,12194760
DIST2,LVL2_Hasselt,physical_recharge,2884,6096776
DIST2,LVL2_Maaseik,physical_recharge,6273,12621276
DIST2,LVL2_Nivelles,physical_recharge,1334,11649822
DIST2,LVL2_Bastogne,physical_recharge,5096,44268952
DIST2,LVL2_Virton,physical_recharge,8944,1422096
DIST2,LVL2_Marche-en-Famenne,physical_recharge,866,3244902
DIST2,LVL2_Neufchteau,physical_recharge,4799,20357358
DIST2,LVL2_Arlon,physical_recharge,2994,9104754
DIST2,LVL2_Charleroi,physical_recharge,4398,38346162
DIST2,LVL2_Thuin,physical_recharge,3293,3879154
DIST2,LVL2_Soignies,physical_recharge,9569,45251801
DIST2,LVL2_Mouscron,physical_recharge,5023,47537672
DIST2,LVL2_Mons,physical_recharge,3689,23100518
DIST2,LVL2_Tournai,physical_recharge,6629,24388091
DIST2,LVL2_Ath,physical_recharge,8968,61825392
DIST2,LVL2_Hal-Vilvorde,electronic_recharge,2668,21581452
DIST2,LVL2_Louvain,electronic_recharge,9010,44743660
DIST2,LVL2_Roulers,electronic_recharge,8322,9462114
DIST2,LVL2_Dixmude,electronic_recharge,4264,17930120
DIST2,LVL2_Ostende,electronic_recharge,4990,47325160
DIST2,LVL2_Bruges,electronic_recharge,98,943740
DIST2,LVL2_Tielt,electronic_recharge,9271,70218554
DIST2,LVL2_Ypres,electronic_recharge,5476,12178624
DIST2,LVL2_Courtrai,electronic_recharge,3960,36234000
DIST2,LVL2_Furnes,electronic_recharge,992,5675232
DIST2,LVL2_Tongres,electronic_recharge,4976,19277024
DIST2,LVL2_Hasselt,electronic_recharge,460,2452260
DIST2,LVL2_Maaseik,electronic_recharge,9681,20184885
DIST2,LVL2_Nivelles,electronic_recharge,1816,14562504
DIST2,LVL2_Bastogne,electronic_recharge,7286,37952774
DIST2,LVL2_Virton,electronic_recharge,7566,41605434
DIST2,LVL2_Marche-en-Famenne,electronic_recharge,1247,5359606
DIST2,LVL2_Neufchteau,electronic_recharge,9764,59150312
DIST2,LVL2_Arlon,electronic_recharge,9643,79275103
DIST2,LVL2_Charleroi,electronic_recharge,1125,4098375
DIST2,LVL2_Thuin,electronic_recharge,3822,28340130
DIST2,LVL2_Soignies,electronic_recharge,3356,30861776
DIST2,LVL2_Mouscron,electronic_recharge,8088,15553224
DIST2,LVL2_Mons,electronic_recharge,8407,1555295
DIST2,LVL2_Tournai,electronic_recharge,4096,36917248
DIST2,LVL2_Ath,electronic_recharge,1261,12042550
DIST2,LVL2_Hal-Vilvorde,handset,3242,20978982
DIST2,LVL2_Louvain,handset,6188,33272876
DIST2,LVL2_Roulers,handset,2939,24957988
DIST2,LVL2_Dixmude,handset,8833,32523106
DIST2,LVL2_Ostende,handset,6869,65667640
DIST2,LVL2_Bruges,handset,8267,24569524
DIST2,LVL2_Tielt,handset,9985,66320370
DIST2,LVL2_Ypres,handset,3425,20217775
DIST2,LVL2_Courtrai,handset,1813,2570834
DIST2,LVL2_Furnes,handset,5107,3671933
DIST2,LVL2_Tongres,handset,9595,36988725
DIST2,LVL2_Hasselt,handset,2353,20186387
DIST2,LVL2_Maaseik,handset,8945,29142810
DIST2,LVL2_Nivelles,handset,2423,6130190
DIST2,LVL2_Bastogne,handset,9050,18299100
DIST2,LVL2_Virton,handset,6757,62954969
DIST2,LVL2_Marche-en-Famenne,handset,6302,34263974
DIST2,LVL2_Neufchteau,handset,4568,18080144
DIST2,LVL2_Arlon,handset,5886,25250940
DIST2,LVL2_Charleroi,handset,1633,15668635
DIST2,LVL2_Thuin,handset,4616,25688040
DIST2,LVL2_Soignies,handset,800,1446400
DIST2,LVL2_Mouscron,handset,2257,8215480
DIST2,LVL2_Mons,handset,3849,14522277
DIST2,LVL2_Tournai,handset,1293,2591172
DIST2,LVL2_Ath,handset,2908,17887108
DIST3,LVL2_Eeklo,sim,403,525512
DIST3,LVL2_Alost,sim,9882,27985824
DIST3,LVL2_Termonde,sim,9792,23931648
DIST3,LVL2_Audenarde,sim,5290,45462260
DIST3,LVL2_Saint-Nicolas,sim,1425,11836050
DIST3,LVL2_Gand,sim,1689,4962282
DIST3,LVL2_Malines,sim,8245,3578330
DIST3,LVL2_Anvers,sim,2476,17364188
DIST3,LVL2_Turnhout,sim,4071,14948712
DIST3,LVL2_Bruxelles-Capitale,sim,4914,30309552
DIST3,LVL2_Philippeville,sim,7506,3370194
DIST3,LVL2_Namur,sim,3067,2631486
DIST3,LVL2_Dinant,sim,6624,31841568
DIST3,LVL2_Lige,sim,1472,2049024
DIST3,LVL2_Waremme,sim,8681,52554774
DIST3,LVL2_Huy,sim,7179,25909011
DIST3,LVL2_Verviers,sim,462,4170474
DIST3,LVL2_Eeklo,electronic_recharge,2428,21837432
DIST3,LVL2_Alost,electronic_recharge,2981,27001898
DIST3,LVL2_Termonde,electronic_recharge,9018,41762358
DIST3,LVL2_Audenarde,electronic_recharge,7561,47513324
DIST3,LVL2_Saint-Nicolas,electronic_recharge,2853,15009633
DIST3,LVL2_Gand,electronic_recharge,5260,5885940
DIST3,LVL2_Malines,electronic_recharge,6790,6504820
DIST3,LVL2_Anvers,electronic_recharge,2264,14833728
DIST3,LVL2_Turnhout,electronic_recharge,6664,28388640
DIST3,LVL2_Bruxelles-Capitale,electronic_recharge,7471,26365159
DIST3,LVL2_Philippeville,electronic_recharge,8862,3128286
DIST3,LVL2_Namur,electronic_recharge,1022,2702168
DIST3,LVL2_Dinant,electronic_recharge,2525,13640050
DIST3,LVL2_Lige,electronic_recharge,3003,28633605
DIST3,LVL2_Waremme,electronic_recharge,864,4757184
DIST3,LVL2_Huy,electronic_recharge,8406,47325780
DIST3,LVL2_Verviers,electronic_recharge,9424,38911696
DIST3,LVL2_Eeklo,physical_recharge,2953,11011737
DIST3,LVL2_Alost,physical_recharge,7706,14209864
DIST3,LVL2_Termonde,physical_recharge,1845,1044270
DIST3,LVL2_Audenarde,physical_recharge,6725,24055325
DIST3,LVL2_Saint-Nicolas,physical_recharge,8044,79571248
DIST3,LVL2_Gand,physical_recharge,771,57054
DIST3,LVL2_Malines,physical_recharge,6571,4915108
DIST3,LVL2_Anvers,physical_recharge,317,78933
DIST3,LVL2_Turnhout,physical_recharge,3467,32031613
DIST3,LVL2_Bruxelles-Capitale,physical_recharge,3808,4501056
DIST3,LVL2_Philippeville,physical_recharge,8469,66795003
DIST3,LVL2_Namur,physical_recharge,5337,5892048
DIST3,LVL2_Dinant,physical_recharge,3610,11035770
DIST3,LVL2_Lige,physical_recharge,9890,21738220
DIST3,LVL2_Waremme,physical_recharge,8148,2737728
DIST3,LVL2_Huy,physical_recharge,69,306843
DIST3,LVL2_Verviers,physical_recharge,3185,1289925
DIST4,LVL2_Eeklo,handset,755,6226485
DIST4,LVL2_Alost,handset,7056,65881872
DIST4,LVL2_Termonde,handset,8390,12752800
DIST4,LVL2_Audenarde,handset,1116,926280
DIST4,LVL2_Saint-Nicolas,handset,7197,31515663
DIST4,LVL2_Gand,handset,5361,21642357
DIST4,LVL2_Malines,handset,4055,1958565
DIST4,LVL2_Anvers,handset,8771,35540092
DIST4,LVL2_Turnhout,handset,5068,17915380
DIST4,LVL2_Bruxelles-Capitale,handset,941,4032185
DIST4,LVL2_Philippeville,handset,9123,60303030
DIST4,LVL2_Namur,handset,8641,18915149
DIST4,LVL2_Dinant,handset,5765,52271255
DIST4,LVL2_Lige,handset,659,4688126
DIST4,LVL2_Waremme,handset,3779,31259888
DIST4,LVL2_Huy,handset,9171,79319979
DIST4,LVL2_Verviers,handset,6802,57640148
DIST4,LVL2_Eeklo,mfs,3463,8280033
DIST4,LVL2_Alost,mfs,1537,9721525
DIST4,LVL2_Termonde,mfs,9270,62396370
DIST4,LVL2_Audenarde,mfs,6093,59425029
DIST4,LVL2_Saint-Nicolas,mfs,8126,56638220
DIST4,LVL2_Gand,mfs,2482,7530388
DIST4,LVL2_Malines,mfs,6619,47683276
DIST4,LVL2_Anvers,mfs,3073,18336591
DIST4,LVL2_Turnhout,mfs,2016,10914624
DIST4,LVL2_Bruxelles-Capitale,mfs,9525,51415950
DIST4,LVL2_Philippeville,mfs,6678,54652752
DIST4,LVL2_Namur,mfs,1810,14092660
DIST4,LVL2_Dinant,mfs,2198,1450680
DIST4,LVL2_Lige,mfs,365,936955
DIST4,LVL2_Waremme,mfs,8924,82814720
DIST4,LVL2_Huy,mfs,164,1464192
DIST4,LVL2_Verviers,mfs,5688,13429368
DIST5,LVL2_Hal-Vilvorde,mfs,8077,65326776
DIST5,LVL2_Louvain,mfs,5983,4780417
DIST5,LVL2_Hal-Vilvorde,sim,5260,28219900
DIST5,LVL2_Louvain,sim,6279,25938549
DIST6,LVL2_Hal-Vilvorde,physical_recharge,9211,56923980
DIST6,LVL2_Louvain,physical_recharge,8674,37705878
DIST6,LVL2_Hal-Vilvorde,electronic_recharge,9443,35685097
DIST6,LVL2_Louvain,electronic_recharge,6209,39253298
DIST6,LVL2_Hal-Vilvorde,handset,943,7130023
DIST6,LVL2_Louvain,handset,233,346238
DIST7,LVL2_Eeklo,physical_recharge,7623,33571692
DIST7,LVL2_Alost,physical_recharge,6753,57832692
DIST7,LVL2_Termonde,physical_recharge,325,2849275
DIST7,LVL2_Audenarde,physical_recharge,9277,77889692
DIST7,LVL2_Saint-Nicolas,physical_recharge,8857,43939577
DIST7,LVL2_Gand,physical_recharge,4071,24299799
DIST7,LVL2_Eeklo,electronic_recharge,7432,52997592
DIST7,LVL2_Alost,electronic_recharge,4835,11304230
DIST7,LVL2_Termonde,electronic_recharge,4509,38285919
DIST7,LVL2_Audenarde,electronic_recharge,8598,34667136
DIST7,LVL2_Saint-Nicolas,electronic_recharge,9992,54406440
DIST7,LVL2_Gand,electronic_recharge,6522,14178828
DIST7,LVL2_Eeklo,sim,4965,4562835
DIST7,LVL2_Alost,sim,8369,828531
DIST7,LVL2_Termonde,sim,8766,9879282
DIST7,LVL2_Audenarde,sim,3534,18716064
DIST7,LVL2_Saint-Nicolas,sim,188,1181580
DIST7,LVL2_Gand,sim,7113,51903561
DIST8,LVL2_Eeklo,handset,8168,21645200
DIST8,LVL2_Alost,handset,7172,57311452
DIST8,LVL2_Termonde,handset,705,4675560
DIST8,LVL2_Audenarde,handset,7197,20259555
DIST8,LVL2_Saint-Nicolas,handset,9331,55174203
DIST8,LVL2_Gand,handset,3276,14060592
DIST8,LVL2_Eeklo,mfs,8585,35026800
DIST8,LVL2_Alost,mfs,443,3464260
DIST8,LVL2_Termonde,mfs,4585,26877270
DIST8,LVL2_Audenarde,mfs,1773,496440
DIST8,LVL2_Saint-Nicolas,mfs,5955,18621285
DIST8,LVL2_Gand,mfs,4434,5276460
DIST9,LVL2_Roulers,mfs,6842,12144550
DIST9,LVL2_Dixmude,mfs,3497,10463024
DIST9,LVL2_Ostende,mfs,2469,8399538
DIST9,LVL2_Bruges,mfs,555,3674655
DIST9,LVL2_Tielt,mfs,6116,27387448
DIST9,LVL2_Ypres,mfs,8559,71313588
DIST9,LVL2_Courtrai,mfs,541,1941649
DIST9,LVL2_Furnes,mfs,8476,44710900
DIST9,LVL2_Roulers,sim,4565,9499765
DIST9,LVL2_Dixmude,sim,3831,27383988
DIST9,LVL2_Ostende,sim,6603,28709844
DIST9,LVL2_Bruges,sim,1165,3435585
DIST9,LVL2_Tielt,sim,2108,535432
DIST9,LVL2_Ypres,sim,8009,46372110
DIST9,LVL2_Courtrai,sim,6527,14881560
DIST9,LVL2_Furnes,sim,390,2868060
DIST10,LVL2_Roulers,physical_recharge,4377,33615360
DIST10,LVL2_Dixmude,physical_recharge,8551,43858079
DIST10,LVL2_Ostende,physical_recharge,9952,7921792
DIST10,LVL2_Bruges,physical_recharge,7437,23627349
DIST10,LVL2_Tielt,physical_recharge,3015,17281980
DIST10,LVL2_Ypres,physical_recharge,4027,4635077
DIST10,LVL2_Courtrai,physical_recharge,7159,54959643
DIST10,LVL2_Furnes,physical_recharge,9011,88406921
DIST10,LVL2_Roulers,electronic_recharge,1917,9805455
DIST10,LVL2_Dixmude,electronic_recharge,3708,8995608
DIST10,LVL2_Ostende,electronic_recharge,9581,20206329
DIST10,LVL2_Bruges,electronic_recharge,4199,1734187
DIST10,LVL2_Tielt,electronic_recharge,5999,14265622
DIST10,LVL2_Ypres,electronic_recharge,7080,62268600
DIST10,LVL2_Courtrai,electronic_recharge,8186,40234190
DIST10,LVL2_Furnes,electronic_recharge,4682,37123578
DIST10,LVL2_Roulers,handset,8391,77432148
DIST10,LVL2_Dixmude,handset,1896,17494392
DIST10,LVL2_Ostende,handset,8476,75826296
