distributor_id,geo_level2_id,product_type_id,target_sellout_units,target_sellout_value
DIST0,LVL2_Mons,electronic_recharge,695,1143970
DIST0,LVL2_Turnhout,electronic_recharge,5190,39407670
DIST0,LVL2_Virton,electronic_recharge,8530,64563570
DIST0,LVL2_Arlon,electronic_recharge,7812,4132548
DIST0,LVL2_Alost,electronic_recharge,3306,9270024
DIST0,LVL2_Namur,electronic_recharge,6252,33810816
DIST0,LVL2_Maaseik,electronic_recharge,5044,46788144
DIST0,LVL2_Neufchteau,electronic_recharge,9345,19035765
DIST0,LVL2_Eeklo,electronic_recharge,1002,6158292
DIST0,LVL2_Nivelles,electronic_recharge,5240,48490960
DIST0,LVL2_Soignies,electronic_recharge,4157,5121424
DIST0,LVL2_Ypres,electronic_recharge,444,821400
DIST0,LVL2_Anvers,electronic_recharge,7041,27044481
DIST0,LVL2_Philippeville,electronic_recharge,8136,38336832
DIST0,LVL2_Courtrai,electronic_recharge,1830,16290660
DIST0,LVL2_Furnes,electronic_recharge,1198,11516374
DIST0,LVL2_Verviers,electronic_recharge,4396,40364072
DIST0,LVL2_Dixmude,electronic_recharge,3867,425370
DIST0,LVL2_Hal-Vilvorde,electronic_recharge,3308,15160564
DIST0,LVL2_Thuin,electronic_recharge,6059,3235506
DIST0,LVL2_Waremme,electronic_recharge,726,5627952
DIST0,LVL2_Mouscron,electronic_recharge,4820,16638640
DIST0,LVL2_Tournai,electronic_recharge,6991,30131210
DIST0,LVL2_Hasselt,electronic_recharge,9700,83410300
DIST0,LVL2_Louvain,electronic_recharge,5759,40600950
DIST0,LVL2_Bruxelles-Capitale,electronic_recharge,7860,21717180
DIST0,LVL2_Huy,electronic_recharge,4749,46293252
DIST0,LVL2_Roulers,electronic_recharge,2787,6410100
DIST0,LVL2_Audenarde,electronic_recharge,6180,8417160
DIST0,LVL2_Bastogne,electronic_recharge,7143,43058004
DIST0,LVL2_Ostende,electronic_recharge,266,2524340
DIST0,LVL2_Dinant,electronic_recharge,9932,66723176
DIST0,LVL2_Lige,electronic_recharge,2120,1091800
DIST0,LVL2_Malines,electronic_recharge,507,1648257
DIST0,LVL2_Saint-Nicolas,electronic_recharge,8425,63035850
DIST0,LVL2_Tielt,electronic_recharge,9338,24260124
DIST0,LVL2_Ath,electronic_recharge,5136,19973904
DIST0,LVL2_Tongres,handset,7977,7761621
DIST0,LVL2_Gand,handset,9770,90167330
DIST0,LVL2_Marche-en-Famenne,handset,8631,69341454
DIST0,LVL2_Termonde,handset,3079,23926909
DIST0,LVL2_Bruges,handset,6681,16655733
DIST0,LVL2_Charleroi,handset,9741,3058674
DIST0,LVL2_Mons,handset,3435,1744980
DIST0,LVL2_Turnhout,handset,1889,16849880
DIST0,LVL2_Virton,handset,5297,20891368
DIST0,LVL2_Arlon,handset,1975,11300950
DIST0,LVL2_Alost,handset,8842,28285558
DIST0,LVL2_Namur,handset,9437,49062963
DIST0,LVL2_Maaseik,handset,9143,32503365
DIST0,LVL2_Neufchteau,handset,9538,84058394
DIST0,LVL2_Eeklo,handset,4395,18397470
DIST0,LVL2_Nivelles,handset,4602,4592796
DIST0,LVL2_Soignies,handset,2648,25532016
DIST0,LVL2_Ypres,handset,8154,28490076
DIST0,LVL2_Anvers,handset,7505,58148740
DIST0,LVL2_Philippeville,handset,2812,25608884
DIST0,LVL2_Courtrai,handset,9252,9177984
DIST0,LVL2_Furnes,handset,7711,41801331
DIST0,LVL2_Verviers,handset,1015,2502990
DIST0,LVL2_Dixmude,handset,9841,79771146
DIST0,LVL2_Hal-Vilvorde,handset,5389,47072915
DIST0,LVL2_Thuin,handset,3134,22962818
DIST0,LVL2_Waremme,handset,571,56529
DIST0,LVL2_Mouscron,handset,8510,536130
DIST0,LVL2_Tournai,handset,1831,18141548
DIST0,LVL2_Hasselt,handset,2871,8621613
DIST0,LVL2_Louvain,handset,7721,39593288
DIST0,LVL2_Bruxelles-Capitale,handset,4145,4932550
DIST0,LVL2_Huy,handset,9755,93209025
DIST0,LVL2_Roulers,handset,4382,33496008
DIST0,LVL2_Audenarde,handset,175,1651475
DIST0,LVL2_Bastogne,handset,7536,2991792
DIST0,LVL2_Ostende,handset,8453,60422044
DIST0,LVL2_Dinant,handset,6793,38156281
DIST0,LVL2_Lige,handset,7226,22010396
DIST0,LVL2_Malines,handset,8548,64785292
DIST0,LVL2_Saint-Nicolas,handset,5279,8889836
DIST0,LVL2_Tielt,handset,3,6624
DIST0,LVL2_Ath,handset,3539,683027
DIST0,LVL2_Tongres,mfs,4602,15656004
DIST0,LVL2_Gand,mfs,6231,17770812
DIST0,LVL2_Marche-en-Famenne,mfs,9883,18263784
DIST0,LVL2_Termonde,mfs,9935,88520850
DIST0,LVL2_Bruges,mfs,1986,4406934
DIST0,LVL2_Charleroi,mfs,8930,42221040
DIST0,LVL2_Mons,mfs,8982,1041912
DIST0,LVL2_Turnhout,mfs,4565,12252460
DIST0,LVL2_Virton,mfs,4808,35314760
DIST0,LVL2_Arlon,mfs,9903,7882788
DIST0,LVL2_Alost,mfs,9702,37973628
DIST0,LVL2_Namur,mfs,121,268257
DIST0,LVL2_Maaseik,mfs,8014,75451810
DIST0,LVL2_Neufchteau,mfs,6816,32123808
DIST0,LVL2_Eeklo,mfs,4067,39405163
DIST0,LVL2_Nivelles,mfs,4653,39234096
DIST0,LVL2_Soignies,mfs,9750,28070250
DIST0,LVL2_Ypres,mfs,6999,3247536
DIST0,LVL2_Anvers,mfs,2913,27938583
DIST0,LVL2_Philippeville,mfs,9153,35541099
DIST0,LVL2_Courtrai,mfs,9804,58157328
DIST0,LVL2_Furnes,mfs,7186,15701410
DIST0,LVL2_Verviers,mfs,4778,8853634
DIST0,LVL2_Dixmude,mfs,5186,295602
DIST0,LVL2_Hal-Vilvorde,mfs,1267,4752517
DIST0,LVL2_Thuin,mfs,3169,7884472
DIST0,LVL2_Waremme,mfs,104,967720
DIST0,LVL2_Mouscron,mfs,7055,5114875
DIST0,LVL2_Tournai,mfs,5327,18143762
DIST0,LVL2_Hasselt,mfs,6933,23489004
DIST0,LVL2_Louvain,mfs,2542,23508416
DIST0,LVL2_Bruxelles-Capitale,mfs,6537,48092709
DIST0,LVL2_Huy,mfs,1163,3391308
DIST0,LVL2_Roulers,mfs,9282,76548654
DIST0,LVL2_Audenarde,mfs,6876,13525092
DIST0,LVL2_Bastogne,mfs,3425,20115025
DIST0,LVL2_Ostende,mfs,7584,48082560
DIST0,LVL2_Dinant,mfs,1208,953112
DIST0,LVL2_Lige,mfs,1624,14263592
DIST0,LVL2_Malines,mfs,5714,399980
DIST0,LVL2_Saint-Nicolas,mfs,2850,8530050
DIST0,LVL2_Tielt,mfs,9463,35628195
DIST0,LVL2_Ath,mfs,3967,21048902
DIST0,LVL2_Tongres,sim,4194,20760300
DIST0,LVL2_Gand,sim,1255,1258765
DIST0,LVL2_Marche-en-Famenne,sim,6075,49833225
DIST0,LVL2_Termonde,sim,2714,21429744
DIST0,LVL2_Bruges,sim,9671,57977645
DIST0,LVL2_Charleroi,sim,4776,4604064
DIST0,LVL2_Mons,sim,9590,87604650
DIST0,LVL2_Turnhout,sim,5397,29683500
DIST0,LVL2_Virton,sim,4307,22086296
DIST0,LVL2_Arlon,sim,5703,5891199
DIST0,LVL2_Alost,sim,2400,1644000
DIST0,LVL2_Namur,sim,7020,22815000
DIST0,LVL2_Maaseik,sim,1198,3978558
DIST0,LVL2_Neufchteau,sim,3448,8347608
DIST0,LVL2_Eeklo,sim,7828,67422564
DIST0,LVL2_Nivelles,sim,3519,5644476
DIST0,LVL2_Soignies,sim,1104,4276896
DIST0,LVL2_Ypres,sim,6540,28298580
DIST0,LVL2_Anvers,sim,4667,31212896
DIST0,LVL2_Philippeville,sim,2551,4550984
DIST0,LVL2_Courtrai,sim,5673,15453252
DIST0,LVL2_Furnes,sim,7920,75572640
DIST0,LVL2_Verviers,sim,72,9720
DIST0,LVL2_Dixmude,sim,7557,33794904
DIST0,LVL2_Hal-Vilvorde,sim,4857,5619549
DIST0,LVL2_Thuin,sim,7186,50143908
DIST0,LVL2_Waremme,sim,1169,9793882
DIST0,LVL2_Mouscron,sim,2566,14839178
DIST0,LVL2_Tournai,sim,1175,2522725
DIST0,LVL2_Hasselt,sim,1733,6347979
DIST0,LVL2_Louvain,sim,2208,9194112
DIST0,LVL2_Bruxelles-Capitale,sim,1657,6628
DIST0,LVL2_Huy,sim,250,2036500
DIST0,LVL2_Roulers,sim,9055,15647040
DIST0,LVL2_Audenarde,sim,5601,41761056
DIST0,LVL2_Bastogne,sim,4626,34917048
DIST0,LVL2_Ostende,sim,4856,37332928
DIST0,LVL2_Dinant,sim,8379,12627153
DIST0,LVL2_Lige,sim,7767,18687402
DIST0,LVL2_Malines,sim,2949,20551581
DIST0,LVL2_Saint-Nicolas,sim,7477,61401124
DIST0,LVL2_Tielt,sim,6026,28912748
DIST0,LVL2_Ath,sim,6227,39684671
DIST1,LVL2_Hal-Vilvorde,mfs,3370,31742030
DIST1,LVL2_Louvain,mfs,2124,19668240
DIST1,LVL2_Roulers,mfs,5341,44431779
DIST1,LVL2_Dixmude,mfs,2190,11613570
DIST1,LVL2_Ostende,mfs,7565,55784310
DIST1,LVL2_Bruges,mfs,8090,40636070
DIST1,LVL2_Tielt,mfs,8833,22948134
DIST1,LVL2_Ypres,mfs,2727,22696821
DIST1,LVL2_Courtrai,mfs,8236,80910464
DIST1,LVL2_Furnes,mfs,8343,19622736
DIST1,LVL2_Tongres,mfs,1074,3060900
DIST1,LVL2_Hasselt,mfs,2470,16121690
DIST1,LVL2_Maaseik,mfs,5007,18530907
DIST1,LVL2_Nivelles,mfs,2849,10592582
DIST1,LVL2_Bastogne,mfs,2879,10047710
DIST1,LVL2_Virton,mfs,6790,18421270
DIST1,LVL2_Marche-en-Famenne,mfs,8877,7305771
DIST1,LVL2_Neufchteau,mfs,1139,1137861
DIST1,LVL2_Arlon,mfs,2775,7686750
DIST1,LVL2_Charleroi,mfs,2664,3314016
DIST1,LVL2_Thuin,mfs,931,3495905
DIST1,LVL2_Soignies,mfs,9347,41753049
DIST1,LVL2_Mouscron,mfs,3956,35346860
DIST1,LVL2_Mons,mfs,8567,38285923
DIST1,LVL2_Tournai,mfs,9982,73098186
DIST1,LVL2_Ath,mfs,8263,2602845
DIST1,LVL2_Hal-Vilvorde,sim,6480,18468000
DIST1,LVL2_Louvain,sim,9448,12017856
DIST1,LVL2_Roulers,sim,4047,19850535
DIST1,LVL2_Dixmude,sim,8917,51495675
DIST1,LVL2_Ostende,sim,8624,45120768
DIST1,LVL2_Bruges,sim,802,2386752
DIST1,LVL2_Tielt,sim,6107,22882929
DIST1,LVL2_Ypres,sim,1141,3335143
DIST1,LVL2_Courtrai,sim,6985,4596130
DIST1,LVL2_Furnes,sim,7947,19954917
DIST1,LVL2_Tongres,sim,5063,17153444
DIST1,LVL2_Hasselt,sim,5503,4083226
DIST1,LVL2_Maaseik,sim,7010,7563790
DIST1,LVL2_Nivelles,sim,8038,24282798
DIST1,LVL2_Bastogne,sim,5663,40875534
DIST1,LVL2_Virton,sim,945,6927795
DIST1,LVL2_Marche-en-Famenne,sim,4188,9322488
DIST1,LVL2_Neufchteau,sim,8326,8126176
DIST1,LVL2_Arlon,sim,3829,30823450
DIST1,LVL2_Charleroi,sim,4100,9626800
DIST1,LVL2_Thuin,sim,763,621845
DIST1,LVL2_Soignies,sim,5534,51183966
DIST1,LVL2_Mouscron,sim,2005,17724200
DIST1,LVL2_Mons,sim,932,2221888
DIST1,LVL2_Tournai,sim,7595,21782460
DIST1,LVL2_Ath,sim,474,2536848
DIST2,LVL2_Hal-Vilvorde,physical_recharge,6870,41769600
DIST2,LVL2_Louvain,physical_recharge,7049,59465364
DIST2,LVL2_Roulers,physical_recharge,8681,13681256
DIST2,LVL2_Dixmude,physical_recharge,6696,23422608
DIST2,LVL2_Ostende,physical_recharge,2342,5489648
DIST2,LVL2_Bruges,physical_recharge,4183,7320250
DIST2,LVL2_Tielt,physical_recharge,4973,22955368
DIST2,LVL2_Ypres,physical_recharge,1439,11134982
DIST2,LVL2_Courtrai,physical_recharge,5208,35872704
DIST2,LVL2_Furnes,physical_recharge,7992,8591400
DIST2,LVL2_Tongres,physical_recharge,2548,21747180
DIST2,LVL2_Hasselt,physical_recharge,1687,14143808
DIST2,LVL2_Maaseik,physical_recharge,2011,8842367
DIST2,LVL2_Nivelles,physical_recharge,6349,31179939
DIST2,LVL2_Bastogne,physical_recharge,6603,22588863
DIST2,LVL2_Virton,physical_recharge,5848,38719608
DIST2,LVL2_Marche-en-Famenne,physical_recharge,1084,6193976
DIST2,LVL2_Neufchteau,physical_recharge,5318,43543784
DIST2,LVL2_Arlon,physical_recharge,4412,15574360
DIST2,LVL2_Charleroi,physical_recharge,5088,6151392
DIST2,LVL2_Thuin,physical_recharge,8058,72723450
DIST2,LVL2_Soignies,physical_recharge,3163,29115415
DIST2,LVL2_Mouscron,physical_recharge,6070,15599900
DIST2,LVL2_Mons,physical_recharge,3466,26133640
DIST2,LVL2_Tournai,physical_recharge,6497,8277178
DIST2,LVL2_Ath,physical_recharge,9074,69044066
DIST2,LVL2_Hal-Vilvorde,electronic_recharge,4135,6119800
DIST2,LVL2_Louvain,electronic_recharge,8139,31489791
DIST2,LVL2_Roulers,electronic_recharge,5526,3641634
DIST2,LVL2_Dixmude,electronic_recharge,4867,29406414
DIST2,LVL2_Ostende,electronic_recharge,315,3082905
DIST2,LVL2_Bruges,electronic_recharge,5864,14073600
DIST2,LVL2_Tielt,electronic_recharge,3442,20383524
DIST2,LVL2_Ypres,electronic_recharge,8391,73782063
DIST2,LVL2_Courtrai,electronic_recharge,2922,18846900
DIST2,LVL2_Furnes,electronic_recharge,3701,34800503
DIST2,LVL2_Tongres,electronic_recharge,6417,32861457
DIST2,LVL2_Hasselt,electronic_recharge,9329,13890881
DIST2,LVL2_Maaseik,electronic_recharge,9320,89313560
DIST2,LVL2_Nivelles,electronic_recharge,104,741832
DIST2,LVL2_Bastogne,electronic_recharge,1974,232932
DIST2,LVL2_Virton,electronic_recharge,9193,30879287
DIST2,LVL2_Marche-en-Famenne,electronic_recharge,4465,33688425
DIST2,LVL2_Neufchteau,electronic_recharge,6478,8913728
DIST2,LVL2_Arlon,electronic_recharge,7734,71438958
DIST2,LVL2_Charleroi,electronic_recharge,2662,18546154
DIST2,LVL2_Thuin,electronic_recharge,6529,6274369
DIST2,LVL2_Soignies,electronic_recharge,9872,82056064
DIST2,LVL2_Mouscron,electronic_recharge,2340,6488820
DIST2,LVL2_Mons,electronic_recharge,4803,44370114
DIST2,LVL2_Tournai,electronic_recharge,2433,17549229
DIST2,LVL2_Ath,electronic_recharge,9434,39151100
DIST2,LVL2_Hal-Vilvorde,handset,8057,48350057
DIST2,LVL2_Louvain,handset,9993,56130681
DIST2,LVL2_Roulers,handset,7271,6005846
DIST2,LVL2_Dixmude,handset,7357,51101722
DIST2,LVL2_Ostende,handset,7972,69922412
DIST2,LVL2_Bruges,handset,5745,32867145
DIST2,LVL2_Tielt,handset,1082,1987634
DIST2,LVL2_Ypres,handset,9272,13398040
DIST2,LVL2_Courtrai,handset,9009,33621588
DIST2,LVL2_Furnes,handset,8790,47457210
DIST2,LVL2_Tongres,handset,955,2608105
DIST2,LVL2_Hasselt,handset,613,2092782
DIST2,LVL2_Maaseik,handset,6035,38744700
DIST2,LVL2_Nivelles,handset,5317,37298755
DIST2,LVL2_Bastogne,handset,8822,58136980
DIST2,LVL2_Virton,handset,6956,62005784
DIST2,LVL2_Marche-en-Famenne,handset,3597,7373850
DIST2,LVL2_Neufchteau,handset,264,1542552
DIST2,LVL2_Arlon,handset,5690,18333180
DIST2,LVL2_Charleroi,handset,4122,40160646
DIST2,LVL2_Thuin,handset,7825,56825150
DIST2,LVL2_Soignies,handset,8048,60086368
DIST2,LVL2_Mouscron,handset,8984,75528488
DIST2,LVL2_Mons,handset,4614,34134372
DIST2,LVL2_Tournai,handset,2011,16468079
DIST2,LVL2_Ath,handset,6680,60400560
DIST3,LVL2_Eeklo,sim,7956,7391124
DIST3,LVL2_Alost,sim,9386,85703566
DIST3,LVL2_Termonde,sim,1909,15867608
DIST3,LVL2_Audenarde,sim,6741,28750365
DIST3,LVL2_Saint-Nicolas,sim,9083,60937847
DIST3,LVL2_Gand,sim,228,1014828
DIST3,LVL2_Malines,sim,2381,15771744
DIST3,LVL2_Anvers,sim,6739,55003718
DIST3,LVL2_Turnhout,sim,2286,12417552
DIST3,LVL2_Bruxelles-Capitale,sim,3551,32328304
DIST3,LVL2_Philippeville,sim,7077,30303714
DIST3,LVL2_Namur,sim,7990,28620180
DIST3,LVL2_Dinant,sim,1787,3177286
DIST3,LVL2_Lige,sim,4131,25992252
DIST3,LVL2_Waremme,sim,3807,16868817
DIST3,LVL2_Huy,sim,2835,739935
DIST3,LVL2_Verviers,sim,2241,1777113
DIST3,LVL2_Eeklo,electronic_recharge,7430,53666890
DIST3,LVL2_Alost,electronic_recharge,8943,7270659
DIST3,LVL2_Termonde,electronic_recharge,1394,6457008
DIST3,LVL2_Audenarde,electronic_recharge,6962,52235886
DIST3,LVL2_Saint-Nicolas,electronic_recharge,8935,71810595
DIST3,LVL2_Gand,electronic_recharge,5481,10742760
DIST3,LVL2_Malines,electronic_recharge,4068,14193252
DIST3,LVL2_Anvers,electronic_recharge,1400,10256400
DIST3,LVL2_Turnhout,electronic_recharge,2117,16381346
DIST3,LVL2_Bruxelles-Capitale,electronic_recharge,8795,77264075
DIST3,LVL2_Philippeville,electronic_recharge,7688,67008608
DIST3,LVL2_Namur,electronic_recharge,68,368832
DIST3,LVL2_Dinant,electronic_recharge,4152,419352
DIST3,LVL2_Lige,electronic_recharge,6382,23383648
DIST3,LVL2_Waremme,electronic_recharge,7633,73536322
DIST3,LVL2_Huy,electronic_recharge,4359,14947011
DIST3,LVL2_Verviers,electronic_recharge,8058,65874150
DIST3,LVL2_Eeklo,physical_recharge,5007,31413918
DIST3,LVL2_Alost,physical_recharge,7747,41756330
DIST3,LVL2_Termonde,physical_recharge,6395,23341750
DIST3,LVL2_Audenarde,physical_recharge,6638,24487582
DIST3,LVL2_Saint-Nicolas,physical_recharge,4835,1880815
DIST3,LVL2_Gand,physical_recharge,3201,17455053
DIST3,LVL2_Malines,physical_recharge,5093,31077486
DIST3,LVL2_Anvers,physical_recharge,6588,36846684
DIST3,LVL2_Turnhout,physical_recharge,2748,1236600
DIST3,LVL2_Bruxelles-Capitale,physical_recharge,6379,33821458
DIST3,LVL2_Philippeville,physical_recharge,1039,9930762
DIST3,LVL2_Namur,physical_recharge,4812,42326352
DIST3,LVL2_Dinant,physical_recharge,1554,5679870
DIST3,LVL2_Lige,physical_recharge,8157,10326762
DIST3,LVL2_Waremme,physical_recharge,2332,21608312
DIST3,LVL2_Huy,physical_recharge,9096,5912400
DIST3,LVL2_Verviers,physical_recharge,6708,31359900
DIST4,LVL2_Eeklo,handset,475,4717225
DIST4,LVL2_Alost,handset,7276,16210928
DIST4,LVL2_Termonde,handset,325,2900625
DIST4,LVL2_Audenarde,handset,7709,65780897
DIST4,LVL2_Saint-Nicolas,handset,3282,20391066
DIST4,LVL2_Gand,handset,285,1043670
DIST4,LVL2_Malines,handset,7948,31839688
DIST4,LVL2_Anvers,handset,8136,12163320
DIST4,LVL2_Turnhout,handset,430,1219050
DIST4,LVL2_Bruxelles-Capitale,handset,5661,47824128
DIST4,LVL2_Philippeville,handset,9011,55354573
DIST4,LVL2_Namur,handset,2404,6389832
DIST4,LVL2_Dinant,handset,1428,7735476
DIST4,LVL2_Lige,handset,5243,40135165
DIST4,LVL2_Waremme,handset,6572,57084392
DIST4,LVL2_Huy,handset,4722,39532584
DIST4,LVL2_Verviers,handset,5961,39968505
DIST4,LVL2_Eeklo,mfs,54,253206
DIST4,LVL2_Alost,mfs,4951,48861419
DIST4,LVL2_Termonde,mfs,1339,2254876
DIST4,LVL2_Audenarde,mfs,1677,2336061
DIST4,LVL2_Saint-Nicolas,mfs,9145,53251335
DIST4,LVL2_Gand,mfs,1814,5447442
DIST4,LVL2_Malines,mfs,8469,35180226
DIST4,LVL2_Anvers,mfs,2470,12757550
DIST4,LVL2_Turnhout,mfs,5326,36291364
DIST4,LVL2_Bruxelles-Capitale,mfs,9356,54957144
DIST4,LVL2_Philippeville,mfs,8869,62783651
DIST4,LVL2_Namur,mfs,9687,64457298
DIST4,LVL2_Dinant,mfs,1683,4421241
DIST4,LVL2_Lige,mfs,7397,23552048
DIST4,LVL2_Waremme,mfs,1496,8648376
DIST4,LVL2_Huy,mfs,705,2813655
DIST4,LVL2_Verviers,mfs,3309,12501402
DIST5,LVL2_Hal-Vilvorde,mfs,4802,39554074
DIST5,LVL2_Louvain,mfs,3262,20550600
DIST5,LVL2_Hal-Vilvorde,sim,5906,30297780
DIST5,LVL2_Louvain,sim,1639,11471361
DIST6,LVL2_Hal-Vilvorde,physical_recharge,2840,19505120
DIST6,LVL2_Louvain,physical_recharge,5040,8154720
DIST6,LVL2_Hal-Vilvorde,electronic_recharge,2626,13925678
DIST6,LVL2_Louvain,electronic_recharge,1064,2305688
DIST6,LVL2_Hal-Vilvorde,handset,8276,49780140
DIST6,LVL2_Louvain,handset,3274,24895496
DIST7,LVL2_Eeklo,physical_recharge,1633,12776592
DIST7,LVL2_Alost,physical_recharge,6336,15681600
DIST7,LVL2_Termonde,physical_recharge,6950,18278500
DIST7,LVL2_Audenarde,physical_recharge,3682,31661518
DIST7,LVL2_Saint-Nicolas,physical_recharge,4393,4256817
DIST7,LVL2_Gand,physical_recharge,6280,14845920
DIST7,LVL2_Eeklo,electronic_recharge,5241,9617235
DIST7,LVL2_Alost,electronic_recharge,9043,28883342
DIST7,LVL2_Termonde,electronic_recharge,4875,22512750
DIST7,LVL2_Audenarde,electronic_recharge,9823,65195251
DIST7,LVL2_Saint-Nicolas,electronic_recharge,6995,52399545
DIST7,LVL2_Gand,electronic_recharge,8641,71910402
DIST7,LVL2_Eeklo,sim,7465,47507260
DIST7,LVL2_Alost,sim,177,771720
DIST7,LVL2_Termonde,sim,679,6339144
DIST7,LVL2_Audenarde,sim,657,1405980
DIST7,LVL2_Saint-Nicolas,sim,4022,14374628
DIST7,LVL2_Gand,sim,7018,28415882
DIST8,LVL2_Eeklo,handset,5402,35777446
DIST8,LVL2_Alost,handset,1823,15883799
DIST8,LVL2_Termonde,handset,8776,39474448
DIST8,LVL2_Audenarde,handset,9460,64952360
DIST8,LVL2_Saint-Nicolas,handset,5866,37043790
DIST8,LVL2_Gand,handset,3900,8615100
DIST8,LVL2_Eeklo,mfs,4270,2092300
DIST8,LVL2_Alost,mfs,2897,3997860
DIST8,LVL2_Termonde,mfs,9174,11861982
DIST8,LVL2_Audenarde,mfs,2448,24438384
DIST8,LVL2_Saint-Nicolas,mfs,9284,6693764
DIST8,LVL2_Gand,mfs,4241,40179234
DIST9,LVL2_Roulers,mfs,6539,13195702
DIST9,LVL2_Dixmude,mfs,7396,19074284
DIST9,LVL2_Ostende,mfs,7928,12851288
DIST9,LVL2_Bruges,mfs,229,495098
DIST9,LVL2_Tielt,mfs,9629,76550550
DIST9,LVL2_Ypres,mfs,7532,74461352
DIST9,LVL2_Courtrai,mfs,5862,32692374
DIST9,LVL2_Furnes,mfs,184,622840
DIST9,LVL2_Roulers,sim,2778,5875470
DIST9,LVL2_Dixmude,sim,7666,23810596
DIST9,LVL2_Ostende,sim,374,97988
DIST9,LVL2_Bruges,sim,9886,44131104
DIST9,LVL2_Tielt,sim,265,1778945
DIST9,LVL2_Ypres,sim,9574,78008952
DIST9,LVL2_Courtrai,sim,5157,32525199
DIST9,LVL2_Furnes,sim,9203,9617135
DIST10,LVL2_Roulers,physical_recharge,1499,10088270
DIST10,LVL2_Dixmude,physical_recharge,3602,30325238
DIST10,LVL2_Ostende,physical_recharge,205,1110280
DIST10,LVL2_Bruges,physical_recharge,8343,55931472
DIST10,LVL2_Tielt,physical_recharge,1004,3568216
DIST10,LVL2_Ypres,physical_recharge,3311,32831876
DIST10,LVL2_Courtrai,physical_recharge,9867,30341025
DIST10,LVL2_Furnes,physical_recharge,2702,15728342
DIST10,LVL2_Roulers,electronic_recharge,4934,4317250
DIST10,LVL2_Dixmude,electronic_recharge,2197,8344206
DIST10,LVL2_Ostende,electronic_recharge,6640,38737760
DIST10,LVL2_Bruges,electronic_recharge,4366,10491498
DIST10,LVL2_Tielt,electronic_recharge,1510,4215920
DIST10,LVL2_Ypres,electronic_recharge,6385,50390420
DIST10,LVL2_Courtrai,electronic_recharge,861,5936595
DIST10,LVL2_Furnes,electronic_recharge,5584,2819920
DIST10,LVL2_Roulers,handset,2944,24096640
DIST10,LVL2_Dixmude,handset,5507,49579521
